Channel,Campaign,Campaign ID,Ad group,Ad group ID,Search keyword,Search term,Match type,Cost,Impressions,Reach,Clicks,Conversions,Age,Gender
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best t shirts for men,high quality men's t shirts,Exact (close variant),108.352,3386,2302.48,2394.5792,184.1984,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best t shirts,coolest tee shirts ever,Exact (close variant),169.494,4346,869.2,156.456,17.384,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best t shirts,coolest t shirts,Exact (close variant),33.87,2258,1038.68,270.0568,20.7736,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best t shirts,best tshirts,Exact (close variant),113.96,2849,370.37,377.7774,22.2222,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best t shirts,best t shirts of all time,Exact (close variant),68.202,2526,277.86,50.0148,2.7786,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,high quality t shirt,best quality t shirts brands,Exact (close variant),45.218,1966,1159.94,893.1538,81.1958,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best t shirts for men,awesome t shirts for guys,Exact (close variant),68.119,4007,1883.29,2259.948,112.9974,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | CA | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts,11675869173,AW - Best,1.14E+11,best shirts for men,best shirts for men,Exact,22.25,890,222.5,173.55,13.35,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,discount graphic tees,cheap graphic tees,Exact (close variant),106.182,3123,1811.34,869.4432,144.9072,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap shirt,cheap shirts,Exact (close variant),21.475,859,171.8,185.544,10.308,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,discount graphic tees,graphic tees cheap,Exact (close variant),38.046,1119,626.64,225.5904,37.5984,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap t shirts,cheap t shirts,Exact,27.342,1519,592.41,207.3435,29.6205,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,discount graphic tees,cheap graphic t shirts,Exact (close variant),33.888,1059,158.85,190.62,9.531,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool shirts for men,cool shirts for men,Exact,78.522,3414,1024.2,184.356,10.242,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,wholesale tee shirts,tshirts in bulk,Exact (close variant),81.312,2464,542.08,119.2576,10.8416,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool shirts,shirtz cool,Exact (close variant),70.62,2354,541.42,205.7396,10.8284,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap custom t shirt,low price printed t shirts,Exact (close variant),18.9,675,452.25,76.8825,4.5225,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,coolest t shirts,Exact (close variant),32.816,1172,421.92,202.5216,33.7536,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool t shirts for men,cool t shirts for men,Exact,44.505,1935,251.55,50.31,5.031,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,wholesale t shirts,wholesale t shirts,Exact,104.376,4349,1348.19,188.7466,26.9638,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,trendy t shirts,cool t shirts,Exact (close variant),43.031,1163,546.61,43.7288,5.4661,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap custom t shirt,cheap shirt maker,Exact (close variant),90.624,3776,1699.2,237.888,16.992,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,discount graphic tees,cheap graphic tee shirts,Exact (close variant),102.843,3809,876.07,473.0778,52.5642,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black shirt,black shirts,Exact (close variant),16.625,475,156.75,163.02,12.54,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,pack of black t shirts,pack of black t shirts,Exact,49.77,3318,1128.12,1071.714,56.406,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool t shirts for men,trending tshirt for men,Exact (close variant),14.155,745,499.15,44.9235,4.9915,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,trendy t shirts,fashion tee shirts,Exact (close variant),36.624,1526,961.38,230.7312,38.4552,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,awesome t shirt designs,t shirt design ideas,Exact (close variant),178.858,4834,3287.12,361.5832,32.8712,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool shirt designs,shirts with cool designs,Exact (close variant),111.18,3270,2289,3662.4,183.12,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap t shirts,cheapest t shirts,Exact (close variant),62.565,4171,542.23,260.2704,21.6892,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,mens best t shirts,best men's t shirts,Exact (close variant),45.332,1619,1084.73,1128.1192,86.7784,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Branded,1.22E+11,tshirt brands,popular t shirt brands,Exact (close variant),44.758,1946,1323.28,555.7776,79.3968,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,affordable graphic tees,unique graphic t shirts cheap,Exact (close variant),42.88,2680,1340,294.8,26.8,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,wholesale t shirts,whole tshirt,Exact (close variant),63.289,3331,499.65,269.811,29.979,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap wholesale t shirts,wholesale t shirts for cheap,Exact (close variant),91.832,3532,529.8,349.668,31.788,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Branded,1.22E+11,tshirt brands,t shirt brand,Exact (close variant),32.778,1821,637.35,350.5425,31.8675,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,mens best t shirts,top men t shirts,Exact (close variant),62.93,2170,629.3,125.86,12.586,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best shirts for men,best shirts for men,Exact,43.662,2298,1608.6,1463.826,112.602,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap shirts online,cheap shirts online,Exact,21.275,575,293.25,246.33,20.5275,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,wholesale t shirts,t shirts wholesale,Exact (close variant),2.331,63,24.57,1.7199,0.2457,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,discount graphic tees,graphic tee cheap,Exact (close variant),47.56,1189,285.36,102.7296,5.7072,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,fun tshirts,funny t shirts,Exact (close variant),9.918,551,264.48,338.5344,21.1584,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap mens t shirts,men's t shirts on sale,Exact (close variant),91.118,3142,1539.58,692.811,46.1874,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black tee shirt,black t shirt,Exact (close variant),89.015,4685,562.2,196.77,28.11,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap mens t shirts,cheap t shirts for men,Exact (close variant),53.802,2989,807.03,96.8436,8.0703,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,cheap mens t shirts,cheap mens tees,Exact (close variant),38.665,2035,895.4,644.688,71.632,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,graphic tees for cheap,cute cheap graphic tees,Exact (close variant),10.509,339,111.87,57.0537,3.3561,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool shirt designs,best t shirt design,Exact (close variant),51.84,3240,1749.6,1959.552,139.968,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,best t shirts,Exact,1.782,99,50.49,3.0294,0.5049,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cotton,1.22E+11,cotton shirt,cotton shirt,Exact,3.864,138,44.16,2.6496,0.4416,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black shirt,black shirt,Exact,58.213,2531,1518.6,197.418,15.186,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cheap,1.22E+11,discount graphic tees,low price graphic tees,Exact (close variant),9.709,511,173.74,206.7506,12.1618,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Blue,1.22E+11,blue shirt,blue shirt,Exact,30.266,818,261.76,34.0288,2.6176,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool shirt designs,coolest t shirt designs,Exact (close variant),96.52,4826,1351.28,378.3584,27.0256,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Cool,1.22E+11,cool shirts,shirt cool,Exact (close variant),15.846,417,187.65,101.331,5.6295,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts for men,best t shirts for men,Exact,79.416,3309,1091.97,382.1895,76.4379,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,mens best t shirts,best men's t shirts brands,Exact (close variant),139.055,4795,1198.75,479.5,23.975,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,best quality tshirts,Exact (close variant),46.566,2587,413.92,463.5904,33.1136,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best shirts for men,best shirts for mens,Exact (close variant),89.838,4991,2994.6,2245.95,149.73,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,best t shirt,Exact (close variant),49.868,1781,534.3,96.174,5.343,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,best tshirts,Exact (close variant),105.219,3897,428.67,171.468,21.4335,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,mens best t shirts,best tshirts men,Exact (close variant),125.972,4499,2879.36,1151.744,230.3488,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,good tshirts,Exact (close variant),4.544,284,62.48,19.9936,2.4992,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,great tshirts,Exact (close variant),113.05,2975,357,21.42,3.57,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,nice t shirts,Exact (close variant),72.54,1860,279,234.36,16.74,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,nice tshirts,Exact (close variant),59.363,2581,258.1,92.916,10.324,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,mens best t shirts,perfect t shirt men's,Exact (close variant),29.854,1298,415.36,299.0592,16.6144,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,quality t shirts,Exact (close variant),38.241,1821,509.88,163.1616,20.3952,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,top t shirts,Exact (close variant),88.073,3037,1974.05,2526.784,157.924,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,what are the coolest t shirts,Exact (close variant),61.28,1532,796.64,677.144,39.832,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Best,1.22E+11,best t shirts,who sells the best t shirts,Exact (close variant),15.793,929,408.76,392.4096,32.7008,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black t shirt women,black t shirt women,Exact,54.705,3647,474.11,42.6699,4.7411,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black tee,black tee,Exact,73.196,2524,1262,227.16,12.62,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black tee shirts,black tee shirts,Exact,55.24,2762,1270.52,457.3872,38.1156,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black shirt,black shart,Exact (close variant),19.86,662,443.54,115.3204,8.8708,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black shirt,black shrit,Exact (close variant),81.62,4081,979.44,391.776,78.3552,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black tee shirt,black tisat,Exact (close variant),14.532,519,98.61,29.583,2.9583,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black tee shirt,black tshirt,Exact (close variant),68.286,1797,862.56,966.0672,69.0048,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black shirt,full black shirt,Exact (close variant),83.37,2779,1584.03,158.403,31.6806,NA,NA
Google,1009693 | Google Analytics Demo | DR | mlibaste | NA | US | en | Hybrid | SEM | SKWS - MIX | Txt  ~ AW - T-shirts (set 0),11680200427,AW - Black,1.22E+11,black shirt,shirt black,Exact (close variant),17.75,710,156.2,112.464,9.372,NA,NA
